doi,target_formula,paragraph_string,synthesis_type,n_precursors,precursor_formulas,precursor_elements,n_operations,temperatures_C,times_h,precursor_count,precursor_diversity,n_steps,max_temperature_C,total_time_h,complexity_index,formula,band_gap,formation_energy_per_atom,energy_above_hull,density,volume
10.1039/c4tc01242a,Zn2GeO4,Powder samples and compacted pellets with nominal  <...> mples were prepared in the same way for reference.,solid-state,2,"['GeO2', 'ZnO']","['Ge', 'O', 'Zn']",7,"[900.0, 1300.0]","[4.0, 12.0]",2.0,3.0,7.0,1300.0,16.0,-0.4642031445694389,Zn2GeO4,2.2752,-1.9692918614285722,0.0,4.755174506972145,560.383815647266
10.1039/c5cp05993c,La2NiO4,"La2NiO4, La2(Ni0.9Fe0.1)O4+δ, La2(Ni0.9Co0.1)O4+δ  <...> ding (TEY) and fluorescence yielding (FY) methods.",solid-state,2,"['NiO', 'La2O3']","['La', 'Ni', 'O']",9,"[1199.85, 799.85, 199.85000000000002, 799.85]","[3.0, 10.0, 12.0, 0.05]",2.0,3.0,9.0,1199.85,25.05,-0.36590438675725123,La2NiO4,0.0,-3.068392679285714,0.048152348928571,6.808946783295827,390.6913293848223
10.1039/c5dt00041f,SrCeO3,Polycrystalline SrCeO3 was prepared by solid state <...> 4 hours; heating and cooling rates were 180 K h-1.,solid-state,2,"['SrCO3', 'CeO2']","['C', 'Ce', 'O', 'Sr']",9,"[999.85, 1399.85, 1199.85, 599.85, 1399.85]",[4.0],2.0,4.0,9.0,1399.85,4.0,-0.18336111844752773,SrCeO3,2.2817,-3.614131642999999,0.008514477999996,5.743441228739315,318.88019245785824
10.1039/c8tc01463a,BaSc2O4,"A series of Bi3+,Li+,Eu3+-doped BaSc2O4 phosphors  <...> ure and crushed into powders for characterization.",solid-state,2,"['Sc2O3', 'Ba2CO3']","['Ba', 'C', 'O', 'Sc']",6,[70.0],[0.08333333333333333],2.0,4.0,6.0,70.0,0.08333333333333333,-1.2407269679543715,BaSc2O4,3.9283,-3.6896490030952362,0.0,4.888392989011385,593.580909827815
10.1039/c8ce00189h,Bi2W2O9,Polycrystalline Bi2W2O9 ceramics was synthesized b <...>  help determine whether Bi2W2O9 melts congruently.,solid-state,2,"['WO3', 'Bi2O3']","['Bi', 'O', 'W']",12,"[750.0, 885.0, 880.0, 875.0]","[20.0, 8.0]",2.0,3.0,12.0,885.0,28.0,-0.3635702988467421,Bi2W2O9,2.020299999999999,-2.028216003653846,0.00043149028846600003,8.766842534627676,704.3338092577603
10.1039/c2cp43732e,Ba2GdMoO6,Ba2GdMoO6 was prepared by solid state reaction of  <...> reatments were carried out under flowing 5% H2/N2.,solid-state,3,"['BaCO3', 'MoO3', 'Gd2O3']","['Ba', 'C', 'Gd', 'Mo', 'O']",6,"[800.0, 1000.0]",[],3.0,5.0,6.0,1000.0,,,Ba2GdMoO6,0.9083000000000001,-3.040581021999999,0.0,6.5563467703389975,158.00130671201794
10.1016/j.solmat.2017.12.005,SrTiO3,"SrTiO3 particles were prepared by a conventional s <...> or 2 h, as shown in Eq. (1). SrCO3+TiO2→SrTiO3+CO2",solid-state,2,"['SrCO3', 'TiO2']","['C', 'O', 'Sr', 'Ti']",3,[1100.0],"[1.0, 2.0]",2.0,4.0,3.0,1100.0,3.0,-0.7638715830465461,SrTiO3,1.848799999999999,-3.551662291666667,0.0,5.093987781835845,119.62507795144641
10.1016/j.surfcoat.2005.12.033,MgTiO3,"Samples of MgTiO3 were synthesized by conventional <...> s of 6 mm, to be used as MgTiO3 targets (Table 1).",solid-state,2,"['TiO2', 'MgO']","['Mg', 'O', 'Ti']",8,"[1100.0, 1400.0]","[4.0, 4.0]",2.0,3.0,8.0,1400.0,8.0,-0.36612070887078285,MgTiO3,3.529499999999999,-3.362936645666665,0.0,3.8928989368345963,102.5186191467851
10.1016/j.surfcoat.2005.07.045,MgTiO3,"Samples of MgTiO3 were synthesized by conventional <...> nd 6-mm thicknesses, to be used as MgTiO3 targets.",solid-state,2,"['TiO2', 'MgO']","['Mg', 'O', 'Ti']",8,"[1100.0, 1400.0]","[4.0, 4.0]",2.0,3.0,8.0,1400.0,8.0,-0.36612070887078285,MgTiO3,3.529499999999999,-3.362936645666665,0.0,3.8928989368345963,102.5186191467851
10.1016/j.surfcoat.2008.04.046,La2Zr2O7,"Powder with the desired composition was synthesize <...> r cast-forming, the ingot was densified at 1773 K.",solid-state,2,"['La2O3', 'ZrO2']","['La', 'O', 'Zr']",6,"[999.85, 1399.85, 1499.85]","[2.0, 24.0, 12.0]",2.0,3.0,6.0,1499.85,38.0,-0.3180604873991574,La2Zr2O7,3.7346,-3.9093342250000003,0.0,6.022970327451468,315.5424317752237
10.1016/j.surfcoat.2009.09.009,BaLa2Ti3O10,Powders of BaLa2Ti3O10 (BLT) were produced by soli <...> until that single BLT phase material was obtained.,solid-state,3,"['TiO2', 'BaCO3', 'La2O3']","['Ba', 'C', 'La', 'O', 'Ti']",4,[1500.0],[24.0],3.0,5.0,4.0,1500.0,24.0,-0.04024530143920861,BaLa2Ti3O10,1.9924,-3.6833114234375,0.009958511093751002,5.438877747007933,438.871466077295
10.1016/j.surfcoat.2013.01.048,Mg2TiO4,Mg2TiO4 sputtering target was prepared by mechanoc <...>  room temperature at 2 °C per minute cooling rate.,solid-state,2,"['TiO2', 'MgO']","['Mg', 'O', 'Ti']",7,[1350.0],"[30.0, 3.0]",2.0,3.0,7.0,1350.0,33.0,-0.3684404418864228,Mg2TiO4,3.4044,-3.2730648479761912,0.0,3.549083421012811,300.33032294401676
10.1016/j.surfcoat.2013.01.011,Er2SiO5,Er2SiO5 and LMA powders were synthesized by solid- <...> f 32-100 μm for atmospheric plasma spraying (APS).,solid-state,2,"['SiO2', 'Er2O3']","['Er', 'O', 'Si']",3,[],[72.0],2.0,3.0,3.0,,72.0,,Er2SiO5,4.7585999999999995,-3.836669838750007,0.0,7.079422042797362,415.26295039547216
10.1016/j.surfcoat.2013.01.011,LaMgAl11O19,Er2SiO5 and LMA powders were synthesized by solid- <...> f 32-100 μm for atmospheric plasma spraying (APS).,solid-state,3,"['MgO', 'La2O3', 'Al2O3']","['Al', 'La', 'Mg', 'O']",3,[],[72.0],3.0,4.0,3.0,,72.0,,LaMgAl11O19,4.212899999999999,-3.467031464687499,0.0,4.127685573091168,614.7005014285288
10.1016/j.fuel.2017.04.111,Ca2Al2O5,Calcium aluminate (Ca2Al2O5) was synthesized by so <...>  to obtained fine powder and stored in desiccator.,solid-state,2,"['Al2O3', 'CaCO3']","['Al', 'C', 'Ca', 'O']",4,[900.0],[4.0],2.0,4.0,4.0,900.0,4.0,-0.8237934217702062,Ca2Al2O5,3.5662000000000003,-3.411476938333332,0.022759404127088,3.397662774342337,209.28981749612427
10.1016/j.jpcs.2007.02.041,LiMn2O4,LiMn2O4 microspheres were prepared by a convenient <...> rizations and electrochemical performance studies.,solid-state,2,"['LiOH', 'MnO2']","['H', 'Li', 'Mn', 'O']",3,[600.0],[10.0],2.0,4.0,3.0,600.0,10.0,-1.0572352434207328,LiMn2O4,0.42689999999999906,-2.0681063427422,0.0,4.039450477596829,148.65876347556787
10.1016/j.jpcs.2008.03.018,LiFePO4,LiFePO4/C was synthesized by a conventional MA pro <...>  synthesized by adding 4.7 wt% of acetylene black.,solid-state,3,"['FeC2O4·2H2O', 'Li2CO3', 'NH4H2PO4']","['C', 'Fe', 'H', 'Li', 'N', 'O', 'P']",5,[],[],3.0,7.0,5.0,,,,LiFePO4,3.922399999999999,-2.4798960147108833,0.0,3.683145802977754,284.49838986332463
10.1016/j.jpcs.2013.03.024,Li6Si2O7,Lithium disilicate glass of stoichiometric composi <...> d calibration procedures were described in Refs. .,solid-state,2,"['SiO2', 'Li2CO3']","['C', 'Li', 'O', 'Si']",2,[],[],2.0,4.0,2.0,,,,Li6Si2O7,4.995699999999999,-2.742996080333333,0.015091694999997001,2.352846176902928,296.1539555733623
10.1016/j.jpcs.2012.08.009,LaFeO3,Polycrystalline LaFeO3 and LaCoO3 samples were pre <...> °/min between scanning angles of (2θ) 10° and 90°.,solid-state,2,"['LaCO3', 'Fe2O3']","['C', 'Fe', 'La', 'O']",5,[999.85],[12.0],2.0,4.0,5.0,999.85,12.0,-0.6657604702531312,LaFeO3,1.950899999999999,-2.852925804000007,0.0,6.982962229917882,115.45061726760383
10.1016/j.jpcs.2012.08.009,LaCoO3,Polycrystalline LaFeO3 and LaCoO3 samples were pre <...> °/min between scanning angles of (2θ) 10° and 90°.,solid-state,2,"['LaCO3', 'Co3O4']","['C', 'Co', 'La', 'O']",5,[999.85],[12.0],2.0,4.0,5.0,999.85,12.0,-0.6657604702531312,LaCoO3,0.9497000000000001,-2.599926138,0.0,6.914735764099035,118.07297697836468
10.1016/j.jpcs.2016.03.014,BaTiO3,Ceramic samples of BTO and Ba0.98Zn0.02Ti1-xMnxO3  <...>  at 1300 °C for 5 h at a heating rate of 3 °C/min.,solid-state,2,"['TiO2', 'BaCO3']","['Ba', 'C', 'O', 'Ti']",8,"[950.0, 550.0, 1300.0]","[24.0, 2.0, 5.0]",2.0,4.0,8.0,1300.0,31.0,-0.21004255682359077,BaTiO3,2.2929999999999993,-3.492277977666666,0.0,5.905237274567591,65.57310741671338
10.1016/j.jnucmat.2013.04.070,Ti3AlC2,The Ti3AlC2 samples used in this study were synthe <...> und in order to remove the surface contaminations.,solid-state,3,"['Al', 'C', 'Ti']","['Al', 'C', 'Ti']",5,[],[24.0],3.0,3.0,5.0,,24.0,,Ti3AlC2,0.0,-0.761240068333335,0.0,4.247187770465413,152.1700758354353
10.1016/j.jnucmat.2017.06.014,Ni3TeO6,"The ternary oxides Ni3TeO6, Ni2Te3O8 and NiTe2O5 w <...> 30 kV and 20 mA in the angular range 10-80° in 2θ.",solid-state,2,"['NiO', 'TeO2']","['Ni', 'O', 'Te']",6,"[799.85, 599.85, 799.85, 779.85, 599.85]","[24.0, 24.0, 2.0, 4.0, 12.0]",2.0,3.0,6.0,799.85,66.0,-0.6604668250896928,Ni3TeO6,0.0,-1.382643370166666,0.0,6.436793477606572,103.10702224869901
10.1016/j.jnucmat.2017.06.014,Ni2Te3O8,"The ternary oxides Ni3TeO6, Ni2Te3O8 and NiTe2O5 w <...> 30 kV and 20 mA in the angular range 10-80° in 2θ.",solid-state,2,"['NiO', 'TeO2']","['Ni', 'O', 'Te']",6,"[799.85, 599.85, 799.85, 779.85, 599.85]","[24.0, 24.0, 2.0, 4.0, 12.0]",2.0,3.0,6.0,799.85,66.0,-0.6604668250896928,Ni2Te3O8,3.0277,-1.449301156538462,0.0,5.745923734484667,363.082003916808
10.1016/j.jnucmat.2017.06.014,NiTe2O5,"The ternary oxides Ni3TeO6, Ni2Te3O8 and NiTe2O5 w <...> 30 kV and 20 mA in the angular range 10-80° in 2θ.",solid-state,2,"['NiO', 'TeO2']","['Ni', 'O', 'Te']",6,"[799.85, 599.85, 799.85, 779.85, 599.85]","[24.0, 24.0, 2.0, 4.0, 12.0]",2.0,3.0,6.0,799.85,66.0,-0.6604668250896928,NiTe2O5,2.505999999999999,-1.453449466666666,0.0044314737500010005,5.537666312634284,944.9040230776309
10.1016/j.elecom.2012.04.032,Li7La3Zr2O12,LLZ ceramics were prepared via conventional solid- <...> n pellets were sintered at 1200 °C for about 20 h.,solid-state,3,"['Li2CO3', 'La2O3', 'ZrO2']","['C', 'La', 'Li', 'O', 'Zr']",6,"[900.0, 950.0, 800.0, 1200.0]","[12.0, 12.5, 20.0]",3.0,5.0,6.0,1200.0,44.5,-0.026733529340087804,Li7La3Zr2O12,4.168800000000001,-3.124116936388889,0.006846009531249001,5.013095012638695,1112.6284765324503
10.1016/j.cplett.2008.01.033,Sr2CeO4,We prepared bulk Sr2CeO4 crystal (Sample A) by sol <...> 0 °C for 48 h with several intermediate grindings.,solid-state,2,"['SrCO3', 'CeO2']","['C', 'Ce', 'O', 'Sr']",2,[],[],2.0,4.0,2.0,,,,Sr2CeO4,2.2243,-3.49213323142857,0.0,5.495843953065424,229.23921357119025
10.1016/j.cplett.2014.11.011,LaMgAl11O19,"The LaMgAl11O19:xHo3+ (x = 0.01, 0.03, 0.05, 0.08, <...> ure and reground into powder for characterization.",solid-state,4,"['La2O3', 'Al(OH)3', 'Ho2O3', 'Mg(OH)2']","['Al', 'H', 'Ho', 'La', 'Mg', 'O']",6,[1600.0],[4.0],4.0,6.0,6.0,1600.0,4.0,0.4019105330747765,LaMgAl11O19,4.212899999999999,-3.467031464687499,0.0,4.127685573091168,614.7005014285288
10.1016/j.cplett.2016.09.032,BaMg2V2O8,"A series of BaMg2V2O8:xEu3+ (x = 0.01, 0.03, 0.05, <...> , the as-obtained samples were ground into powder.",solid-state,4,"['BaCO3', 'MgO', 'Eu2O3', 'NH4VO3']","['Ba', 'C', 'Eu', 'H', 'Mg', 'N', 'O', 'V']",5,[900.0],[4.0],4.0,8.0,5.0,900.0,4.0,0.15762061079388925,BaMg2V2O8,3.5789,-2.861839448846154,0.0,4.03308490813912,684.813139135899
10.1016/j.cplett.2015.11.041,CaNb2O6,The Ho3+/Yb3+ co-doped CaNb2O6 target was prepared <...> nm excitation wavelength of a semiconductor laser.,solid-state,4,"['Nb2O5', 'CaCO3', 'Yb2O3', 'Ho2O3']","['C', 'Ca', 'Ho', 'Nb', 'O', 'Yb']",6,"[1249.85, 1199.85]","[24.0, 10.0, 6.0]",4.0,6.0,6.0,1249.85,40.0,0.3131752823006725,CaNb2O6,3.6052,-3.237535069722227,0.0,4.633305221035829,461.44700486399626
10.1016/j.crci.2008.09.006,BaTiO3,"BaTiO3 and PbTiO3 catalysts were prepared from the <...> TiO3 perovskite and at 800 °C for 6 h, for PbTiO3.",solid-state,2,"['Ba(NO3)2', 'TiO2']","['Ba', 'N', 'O', 'Ti']",3,"[800.0, 1100.0, 600.0, 400.0, 200.0]","[1.0, 6.0, 5.0, 2.0, 1.0]",2.0,4.0,3.0,1100.0,15.0,-0.7188367785410563,BaTiO3,2.2929999999999993,-3.492277977666666,0.0,5.905237274567591,65.57310741671338
10.1016/j.corsci.2010.02.040,MnCr2O4,Powders of pure metal oxides were used to prepare  <...> sted and the powders used in the current research.,solid-state,2,"['Cr2O3', 'MnO2']","['Cr', 'Mn', 'O']",7,[1000.0],[12.0],2.0,3.0,7.0,1000.0,12.0,-0.6709951238727023,MnCr2O4,2.2026,-2.337050971133004,0.0,4.9004860965885175,151.07905148966802
10.1016/j.corsci.2011.05.058,CuMoO4,"In order to simulate an oxygen transport in the sc <...>  composites above eutectic point (720 °C) [19,20].",solid-state,2,"['CuO', 'MoO3']","['Cu', 'Mo', 'O']",7,[650.0],[72.0],2.0,3.0,7.0,650.0,72.0,-0.6695648754469259,CuMoO4,0.44069999999999904,-1.577344520000001,0.020015042291668002,4.883425837114234,455.9543987223166
10.1016/S0025-5408(01)00707-3,Ba2MnWO6,Polycrystalline Ba2MnWO6 was prepared by a traditi <...> and heating as well as cooling rates were 4 K/min.,solid-state,3,"['BaCO3', 'MnO', 'WO3']","['Ba', 'C', 'Mn', 'O', 'W']",8,"[949.85, 1249.85, 1199.85, 1099.85]","[15.0, 48.0, 72.0, 48.0]",3.0,5.0,8.0,1249.85,183.0,0.6532683709757876,Ba2MnWO6,2.2267,-2.746980555793102,0.0,6.964970701094756,290.591241413471
10.1016/S0025-5408(02)00889-9,LaMgAl11O19,The ceramic material LaMgAl11O19 was prepared by c <...>  sintered at a temperature 1700 °C in air for 4 h.,solid-state,3,"['(MgCO3)4-Mg(OH)2·5H2O', 'La2O3', 'Al2O3']","['Al', 'C', 'H', 'La', 'Mg', 'O']",12,"[1275.0, 600.0, 1700.0]","[4.0, 1.0, 1.0, 4.0]",3.0,6.0,12.0,1700.0,10.0,0.6821866833321943,LaMgAl11O19,4.212899999999999,-3.467031464687499,0.0,4.127685573091168,614.7005014285288
10.1016/j.materresbull.2004.08.008,LiTaO3,Samples of Mg-doped LiTaO3 were prepared by solid  <...> acitance of the conductivity jig which was ∼10 pF.,solid-state,3,"['MgO', 'Li2CO3', 'Ta2O5']","['C', 'Li', 'Mg', 'O', 'Ta']",7,"[1000.0, 700.0]",[0.25],3.0,5.0,7.0,1000.0,0.25,-0.25647411005319903,LiTaO3,3.7003,-3.125358770133336,0.0,7.452082824503236,105.12489484369374
10.1016/j.materresbull.2008.10.005,Mg4Nb2O9,The starting materials were high-purity oxide powd <...> ed at temperatures of 1225-1325 °C for 4 h in air.,solid-state,2,"['Nb2O5', 'MgCO3']","['C', 'Mg', 'Nb', 'O']",9,"[1100.0, 1275.0]","[4.0, 24.0, 4.0]",2.0,4.0,9.0,1275.0,32.0,-0.15809250849641476,Mg4Nb2O9,3.4212,-3.0918690433333342,0.0,4.348069383248266,326.16573071211
10.1016/j.materresbull.2008.04.025,Zn3In2O6,"A series of compositions Zn3In2O6, Zn4In2O7, Zn5In <...> ion, to inhibit vaporization of ZnO during firing.",solid-state,2,"['In2O3', 'ZnO']","['In', 'O', 'Zn']",5,"[1000.0, 1200.0, 1300.0, 1400.0]","[24.0, 24.0, 72.0]",2.0,3.0,5.0,1400.0,120.0,-0.13833240512505893,Zn3In2O6,0.656099999999999,-1.847204738939393,0.036043589545453,5.968948409918063,580.7173133093517
10.1016/j.materresbull.2008.04.025,Zn4In2O7,"A series of compositions Zn3In2O6, Zn4In2O7, Zn5In <...> ion, to inhibit vaporization of ZnO during firing.",solid-state,2,"['In2O3', 'ZnO']","['In', 'O', 'Zn']",5,"[1000.0, 1200.0, 1300.0, 1400.0]","[24.0, 24.0, 72.0]",2.0,3.0,5.0,1400.0,120.0,-0.13833240512505893,Zn4In2O7,0.661999999999999,-1.802474966794871,0.06656579000000201,5.830159988742724,343.6439999780737
10.1016/j.materresbull.2008.04.019,BaTi2O5,"The starting materials were BaCO3 (99.9% purity),  <...>  temperature to 800 °C at 100 Hz to 10 MHz in air.",solid-state,2,"['TiO2', 'BaCO3']","['Ba', 'C', 'O', 'Ti']",8,"[900.0, 1237.5, 800.0]","[48.0, 2.0, 2.0]",2.0,4.0,8.0,1237.5,52.0,-0.17118589431428233,BaTi2O5,2.8033,-3.532110458333396,0.0,4.68942476647537,443.41902471964363
10.1016/j.materresbull.2008.06.002,SrTiO3,"Raw powders SrCO3 and TiO2 (99% purity, Merck) wer <...> on beam milled using a BAL-TEC Ion Mill (RES 100).",solid-state,2,"['SrCO3', 'TiO2']","['C', 'O', 'Sr', 'Ti']",8,"[100.0, 1050.0]","[5.0, 12.0, 6.0, 5.0]",2.0,4.0,8.0,1050.0,28.0,-0.3811182394511578,SrTiO3,1.848799999999999,-3.551662291666667,0.0,5.093987781835845,119.62507795144641
10.1016/j.materresbull.2010.06.061,ZrTiO4,"Ceramics with the ZrTiO4 and HfTiO4 compositions w <...> Å), in agreement with reported literature values .",solid-state,2,"['TiO2', 'ZrO2']","['O', 'Ti', 'Zr']",7,[],[],2.0,3.0,7.0,,,,ZrTiO4,2.8427000000000002,-3.613995620555555,0.046840982916664005,4.817554599524885,280.0064201155993
10.1016/j.materresbull.2010.06.061,HfTiO4,"Ceramics with the ZrTiO4 and HfTiO4 compositions w <...> Å), in agreement with reported literature values .",solid-state,2,"['TiO2', 'HfO2']","['Hf', 'O', 'Ti']",7,[],[],2.0,3.0,7.0,,,,HfTiO4,2.869999999999999,-3.725641982638888,0.038291263750000006,6.989656311448525,275.9192355007781
10.1016/j.materresbull.2010.08.004,BaWO4, xCo2O3-[(1 - x)/2]BaWO4 (BW)-[(1 - x)/2]Ba0.5Sr0. <...>  and then sintered at 1300-1350 °C in air for 4 h.,solid-state,2,"['WO3', 'BaCO3']","['Ba', 'C', 'O', 'W']",8,[1325.0],"[24.0, 4.0]",2.0,4.0,8.0,1325.0,28.0,-0.20531955979984376,BaWO4,4.8822,-2.729128477500001,0.0,6.254184565542669,204.5289385590323
10.1016/j.materresbull.2011.03.009,BaWO4," xBaWO4(BW)-(1 - x)Ba0.4Sr0.6TiO3(BST) (x = 15, 30 <...>  and then sintered at 1320-1340 °C in air for 4 h.",solid-state,2,"['BaCO3', 'WO3']","['Ba', 'C', 'O', 'W']",9,"[550.0, 1330.0]","[24.0, 6.0, 4.0]",2.0,4.0,9.0,1330.0,34.0,-0.11542697181523698,BaWO4,4.8822,-2.729128477500001,0.0,6.254184565542669,204.5289385590323
10.1016/j.materresbull.2011.01.007,Li2TiO3,Li4Ti5O12 (lithium titanate) anode material was pr <...> d mass was powdered by grinding for several hours.,solid-state,2,"['Li2CO3', 'TiO2']","['C', 'Li', 'O', 'Ti']",5,"[850.0, 600.0, 400.0, 250.0]","[1.0, 10.0]",2.0,4.0,5.0,850.0,11.0,-0.7653076693404047,Li2TiO3,3.0338,-2.981954403333334,0.0,3.46303787960749,210.4967018964505
10.1016/j.materresbull.2011.04.023,KCaPO4,KCaPO4:Eu2+ phosphors studied in this work were sy <...> he KCaPO4:Eu2+ green-blue phosphors were obtained.,solid-state,5,"['CaCO3', 'K2CO3', 'N2', 'NH4H2PO4', 'Eu2O3']","['C', 'Ca', 'Eu', 'H', 'K', 'N', 'O', 'P']",5,"[1000.0, 80.0]","[3.0, 4.0]",5.0,8.0,5.0,1000.0,7.0,0.4240472257275726,KCaPO4,0.075299999999999,-2.233956031698979,0.7985255473571411,1.691433260183518,341.93367591302626
10.1016/j.materresbull.2011.08.022,CaWO4,The Tb3+ doped CaWO4 samples were synthesized via  <...> samples in the form of white powder were obtained.,solid-state,3,"['WO3', 'CaCO3', 'Tb4O7']","['C', 'Ca', 'O', 'Tb', 'W']",5,[1000.0],"[2.0, 2.0]",3.0,5.0,5.0,1000.0,4.0,-0.3707584258489095,CaWO4,4.3443,-2.726062027499999,0.0,6.099854180600897,156.75623958488845
10.1016/j.materresbull.2012.12.074,NaSr2Nb5O15,Samples of Eu3+ doped NSN were synthesized by soli <...> ed samples were slowly cooled to room temperature.,solid-state,4,"['SrCO3', 'Nb2O5', 'Eu2O3', 'Na2CO3']","['C', 'Eu', 'Na', 'Nb', 'O', 'Sr']",6,"[899.85, 1399.85]","[12.0, 8.0]",4.0,6.0,6.0,1399.85,20.0,0.33400746369223966,NaSr2Nb5O15,2.3621,-3.099425783103449,0.052881269347825006,4.613447949976793,649.8636555873185
10.1016/j.materresbull.2013.01.039,NaCaPO4,"Na2CO3, CaCO3, NH4H2PO4 and Eu2O3 powders all with <...> d down to room temperature and then characterized.",solid-state,4,"['Na2CO3', 'CaCO3', 'NH4H2PO4', 'Eu2O3']","['C', 'Ca', 'Eu', 'H', 'N', 'Na', 'O', 'P']",8,"[1100.0, 1000.0, 900.0, 800.0]","[1.0, 3.0]",4.0,8.0,8.0,1100.0,4.0,0.478010734300359,NaCaPO4,5.0934,-3.032067102884119,0.0,3.022129902919775,1042.0339031294081
10.1016/j.materresbull.2013.05.032,LaCrO3,LaCrO3 was synthesized using lanthanum oxide (La2O <...> nductively coupled plasma (ICP) mass spectroscopy.,solid-state,2,"['La2O3', 'Cr2O3']","['Cr', 'La', 'O']",4,[],[],2.0,3.0,4.0,,,,LaCrO3,2.3706,-3.1966233445,0.0,6.706217884389386,236.61766314523803
10.1016/j.materresbull.2014.02.024,NaMnO2, α-NaMnO2 was synthesized for cathode materials of <...> with mortar for active material of Na-ion battery.,solid-state,2,"['Mn2O3', 'Na2CO3']","['C', 'Mn', 'Na', 'O']",8,"[800.0, 750.0, 700.0]",[5.0],2.0,4.0,8.0,800.0,5.0,-0.6272519295878745,NaMnO2,1.222999999999999,-2.025652015452586,0.0,4.251536930987024,42.934458863710745
10.1016/j.materresbull.2014.04.067,GdPO4,"Microcrystalline powders of GdPO4: Yb3+, Er3+, Ho3 <...> , and ground again into powder for subsequent use.",solid-state,3,"['Gd2O3', '(NH4)2HPO4', 'Yb2O3']","['Gd', 'H', 'N', 'O', 'P', 'Yb']",6,[1000.0],[4.0],3.0,6.0,6.0,1000.0,4.0,-0.17289134373492362,GdPO4,3.2910999999999992,-3.457152366607125,0.0,5.643175138241854,148.43538071106056
10.1016/j.materresbull.2015.04.004,Bi2WO6,BWO ceramic samples were prepared by conventional  <...> measurements were made of fired-on platinum paste.,solid-state,2,"['WO3', 'Bi2O3']","['Bi', 'O', 'W']",8,"[600.0, 750.0, 10.0, 900.0, 850.0]","[24.0, 4.0, 2.0]",2.0,3.0,8.0,900.0,30.0,-0.6031908636131075,Bi2WO6,1.913999999999999,-1.956552777222222,0.0,9.341150935963606,496.17847698103304
10.1016/j.materresbull.2016.08.002,NaCaBO3,"A series of NaCaBO3:x mol Tm3+ (i.e., NaCaBO3:xTm3 <...> rinded and collected for further characterization.",solid-state,3,"['Na2CO3', 'CaCO3', 'H3BO3']","['B', 'C', 'Ca', 'H', 'Na', 'O']",5,[850.0],"[0.5, 6.0]",3.0,6.0,5.0,850.0,6.5,-0.32357812779883466,NaCaBO3,3.8471,-2.910027832590996,0.0,2.738565978059632,591.204215431442
10.1016/j.materresbull.2017.06.018,K3Li2Nb5O15,The used KLN target was prepared by conventional s <...> ate steps. 2Li2CO3+3K2CO3+5Nb2O5→K6Li4Nb10O30+5CO2,solid-state,3,"['Nb2O5', 'Li2CO3', 'K2CO3']","['C', 'K', 'Li', 'Nb', 'O']",3,[],[],3.0,5.0,3.0,,,,K3Li2Nb5O15,2.695999999999999,-2.863510178936667,0.010796767999998002,4.096662060255352,677.4843252573819
10.1016/j.materresbull.2018.02.034,BaTiO3,BTO was prepared in the conventional solid-state r <...> shed well into powder form for further processing.,solid-state,2,"['TiO2', 'BaCO3']","['Ba', 'C', 'O', 'Ti']",7,"[1.0, 1150.0, 1150.0]","[4.0, 4.0]",2.0,4.0,7.0,1150.0,8.0,-0.45642830046166766,BaTiO3,2.2929999999999993,-3.492277977666666,0.0,5.905237274567591,65.57310741671338
10.1016/j.materresbull.2017.12.023,LaMgAl11O19,"The LaMgAl11O19: Cr3+, Yb3+ phosphors were synthes <...> re and finely ground to obtain the final products.",solid-state,5,"['La2O3', 'MgO', 'Al2O3', 'Yb2O3', 'Cr2O3']","['Al', 'Cr', 'La', 'Mg', 'O', 'Yb']",6,[1400.0],[4.0],5.0,6.0,6.0,1400.0,4.0,0.4652980690806537,LaMgAl11O19,4.212899999999999,-3.467031464687499,0.0,4.127685573091168,614.7005014285288
10.1016/j.jssc.2004.08.003,Ba4La2Ti3Nb2O18,Ba5LaTi2Nb3O18 and Ba4La2Ti3Nb2O18 were synthesize <...>  4BaCO3+La2O3+3TiO2+Nb2O5→Ba4La2Ti3Nb2O18+4CO2(g).,solid-state,4,"['TiO2', 'BaCO3', 'Nb2O5', 'La2O3']","['Ba', 'C', 'La', 'Nb', 'O', 'Ti']",7,"[120.0, 1350.0, 1450.0, 1420.0]","[12.0, 24.0, 8.0]",4.0,6.0,7.0,1450.0,44.0,0.5203152052941968,Ba4La2Ti3Nb2O18,2.1891,-3.46496732310345,0.04211580235632,6.003319161592449,399.55980732381715
10.1016/j.jssc.2005.01.014,BaTiO3,Ceramic samples of the reduced form of yttrium-dop <...> and the tablets were used for electron microscopy.,solid-state,3,"['TiO2', 'BaCO3', 'Y2O3']","['Ba', 'C', 'O', 'Ti', 'Y']",9,[1400.0],[],3.0,5.0,9.0,1400.0,,,BaTiO3,2.2929999999999993,-3.492277977666666,0.0,5.905237274567591,65.57310741671338
10.1016/j.jssc.2005.09.020,Ca2Fe2O5,"Polycrystalline Ca2Fe2O5 was prepared by standard  <...> k, showing oxidation of the sample to Ca2Fe2O5+ δ.",solid-state,2,"['CaCO3', 'Fe2O3']","['C', 'Ca', 'Fe', 'O']",9,"[950.0, 1200.0, 500.0]","[24.0, 24.0]",2.0,4.0,9.0,1200.0,48.0,-0.14599119693945345,Ca2Fe2O5,0.8630999999999991,-2.456190248055555,0.0,4.056789948641229,445.08680725058156
